"source","term_name","term_id","highlighted","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"KEGG","Longevity regulating pathway","KEGG:04211","false","0.04081936361018378","1.389133770387708","78","337","8","14711","CAT,FOXO1,PRKAG2,FOXO3,CREB3L3,IGF1,INSR,ADCY9"
"KEGG","Glyoxylate and dicarboxylate metabolism","KEGG:00630","false","0.04653283893314157","1.3322404506821428","29","337","5","14711","CAT,HAO1,PCCA,ACAT1,ACAT3"
"KEGG","Carbon metabolism","KEGG:01200","false","0.047922277830132635","1.3194625473477397","100","337","9","14711","CAT,HAO1,SUCLG2,GLUD1,PCCA,ACAT1,ACAT3,PCX,GOT1"
"REAC","Metabolism of amino acids and derivatives","REAC:R-MMU-71291","false","2.3664011076419068e-14","13.625911640066818","207","337","31","14711","KMO,SARDH,KYAT1,BBOX1,HAO1,CTH,AGMAT,PSMD9,ASL,UROC1,FAH,FTCD,AMDHD1,IDO2,AADAT,GLUD1,ACAT1,HYKK,BCKDHB,DDC,SRR,PIPOX,BHMT2,DMGDH,GSTZ1,AGXT2,HAAO,CDO1,GOT1,SLC25A21,SLC25A15"
"REAC","Metabolism of lipids","REAC:R-MMU-556833","false","2.283220924471294e-9","8.641452064139738","460","337","38","14711","NCOA2,PECR,CYP27A1,ACBD5,HMGCS2,HSD3B2,SCP2,PRKAG2,GC,ALB,AKR1D1,LPCAT3,SLCO1B2,STARD10,ACOX2,EPHX2,PCCA,ACAT1,SLC25A20,ACAA1B,PEMT,ECI2,ELOVL2,ACOT12,CYP2D22,CYP4F15,OSBPL1A,HSD17B4,ACAA2,CPT1A,FADS2,PON1,CYP2E1,AKR1C6,RXRA,MIGA2,PLPP3,MGLL"
"REAC","Fatty acid metabolism","REAC:R-MMU-8978868","false","3.356044723873606e-9","8.474172260238422","127","337","20","14711","PECR,ACBD5,SCP2,PRKAG2,ACOX2,EPHX2,PCCA,SLC25A20,ACAA1B,ECI2,ELOVL2,ACOT12,CYP4F15,HSD17B4,ACAA2,CPT1A,FADS2,PON1,AKR1C6,RXRA"
"REAC","Protein localization","REAC:R-MMU-9609507","false","1.0575776857984541e-7","6.975687721092961","93","337","16","14711","PECR,ACBD5,CAT,HAO1,PXMP4,ABCD3,SCP2,PEX14,LONP2,ACOX2,EPHX2,ACAA1B,PIPOX,ECI2,HSD17B4,CYB5A"
"REAC","Bile acid and bile salt metabolism","REAC:R-MMU-194068","false","1.3237854740384934e-7","6.878182388755851","37","337","11","14711","NCOA2,CYP27A1,SCP2,ALB,AKR1D1,SLCO1B2,ACOX2,OSBPL1A,HSD17B4,AKR1C6,RXRA"
"REAC","Complement cascade","REAC:R-MMU-166658","false","0.000002382984136076729","5.622878848814799","37","337","10","14711","CRP,HC,SERPING1,C8A,MASP2,CPB2,C6,C9,C4B,F2"
"REAC","Peroxisomal protein import","REAC:R-MMU-9033241","false","0.000002489874205352044","5.603822593989206","59","337","12","14711","PECR,CAT,HAO1,SCP2,PEX14,LONP2,ACOX2,EPHX2,ACAA1B,PIPOX,ECI2,HSD17B4"
"REAC","Synthesis of bile acids and bile salts via 7alpha-hydroxycholesterol","REAC:R-MMU-193368","false","0.000003726286852345792","5.428723715839211","21","337","8","14711","NCOA2,CYP27A1,SCP2,AKR1D1,ACOX2,HSD17B4,AKR1C6,RXRA"
"REAC","Synthesis of bile acids and bile salts","REAC:R-MMU-192105","false","0.000004973506630808234","5.303337298709184","30","337","9","14711","NCOA2,CYP27A1,SCP2,AKR1D1,ACOX2,OSBPL1A,HSD17B4,AKR1C6,RXRA"
"REAC","Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)","REAC:R-MMU-381426","false","0.00000538198321801149","5.269057660778204","76","337","13","14711","FN1,F5,ITIH2,ALB,EVA1A,IGF1,IGFBP4,APOB,SDC2,AHSG,C4B,CDH2,PROC"
"REAC","Drug ADME","REAC:R-MMU-9748784","false","0.000015625155850790132","4.806175642156649","56","337","11","14711","GSTA3,ADH1,UGT2B36,ALB,SLCO1B2,ACSM5,CYP2D22,SLC29A1,PON1,CYP2E1,XDH"
"REAC","Post-translational protein phosphorylation","REAC:R-MMU-8957275","false","0.00003067177945765702","4.5132610272055445","73","337","12","14711","FN1,F5,ITIH2,ALB,EVA1A,IGFBP4,APOB,SDC2,AHSG,C4B,CDH2,PROC"
"REAC","Biological oxidations","REAC:R-MMU-211859","false","0.000033009735775882484","4.481357951935531","137","337","16","14711","NCOA2,GSTA3,CYP27A1,ADH1,UGT2B36,ALDH2,ACSM5,ACSM1,GSTZ1,CYP2D22,COMT,CYP4F15,PAPSS2,CYP2E1,RXRA,ADH4"
"REAC","Metabolism of steroids","REAC:R-MMU-8957322","false","0.00007326270810704527","4.135117031969471","94","337","13","14711","NCOA2,CYP27A1,HSD3B2,SCP2,GC,ALB,AKR1D1,SLCO1B2,ACOX2,OSBPL1A,HSD17B4,AKR1C6,RXRA"
"REAC","Regulation of Complement cascade","REAC:R-MMU-977606","false","0.00008950532701003521","4.048151116391161","30","337","8","14711","HC,SERPING1,C8A,CPB2,C6,C9,C4B,F2"
"REAC","Tryptophan catabolism","REAC:R-MMU-71240","false","0.0002434128679548167","3.613656466639845","9","337","5","14711","KMO,KYAT1,IDO2,AADAT,HAAO"
"REAC","Peroxisomal lipid metabolism","REAC:R-MMU-390918","false","0.0003565611634922783","3.4478659617762335","25","337","7","14711","PECR,ACBD5,SCP2,ACOX2,ACAA1B,ECI2,HSD17B4"
"REAC","Synthesis of bile acids and bile salts via 27-hydroxycholesterol","REAC:R-MMU-193807","false","0.00144548982826022","2.8399849600611202","12","337","5","14711","NCOA2,CYP27A1,AKR1D1,AKR1C6,RXRA"
"REAC","alpha-linolenic (omega3) and linoleic (omega6) acid metabolism","REAC:R-MMU-2046104","false","0.0023048838929660446","2.637350947026693","13","337","5","14711","SCP2,ACAA1B,ELOVL2,HSD17B4,FADS2"
"REAC","alpha-linolenic acid (ALA) metabolism","REAC:R-MMU-2046106","false","0.0023048838929660446","2.637350947026693","13","337","5","14711","SCP2,ACAA1B,ELOVL2,HSD17B4,FADS2"
"REAC","Terminal pathway of complement","REAC:R-MMU-166665","false","0.0030499316851457818","2.5157098882258335","7","337","4","14711","HC,C8A,C6,C9"
"REAC","Formation of Fibrin Clot (Clotting Cascade)","REAC:R-MMU-140877","false","0.0034139531267301385","2.4667424460045884","23","337","6","14711","F5,SERPING1,F10,PROC,F2,KLKB1"
"REAC","Intrinsic Pathway of Fibrin Clot Formation","REAC:R-MMU-140837","false","0.005178449969315453","2.2858002152568373","15","337","5","14711","SERPING1,F10,PROC,F2,KLKB1"
"REAC","Gamma-carboxylation of protein precursors","REAC:R-MMU-159740","false","0.005989608693705918","2.222601549516426","8","337","4","14711","F10,PROZ,PROC,F2"
"REAC","Transport of gamma-carboxylated protein precursors from the endoplasmic reticulum to the Golgi apparatus","REAC:R-MMU-159763","false","0.005989608693705918","2.222601549516426","8","337","4","14711","F10,PROZ,PROC,F2"
"REAC","Phase I - Functionalization of compounds","REAC:R-MMU-211945","false","0.008977640380255003","2.0468377952363133","69","337","9","14711","NCOA2,CYP27A1,ADH1,ALDH2,CYP2D22,CYP4F15,CYP2E1,RXRA,ADH4"
"REAC","Removal of aminoterminal propeptides from gamma-carboxylated proteins","REAC:R-MMU-159782","false","0.010586565354306837","1.975244917098989","9","337","4","14711","F10,PROZ,PROC,F2"
"REAC","Gamma-carboxylation, transport, and amino-terminal cleavage of proteins","REAC:R-MMU-159854","false","0.017325818883368264","1.7613062298403308","10","337","4","14711","F10,PROZ,PROC,F2"
"REAC","Transport of small molecules","REAC:R-MMU-382551","false","0.018500265461696495","1.7328220398281862","457","337","25","14711","HDLBP,SLC16A2,SLC2A2,ABCD3,ABCA1,ALB,PSMD9,SCARB1,TFR2,AZGP1,SLCO1B2,SLC39A14,BMP1,LDLR,LIPC,SLC47A1,ABCA6,APOB,SLC29A1,ABCG5,ABCG8,ATP8B1,ABCB4,SLC2A9,AQP9"
"REAC","Aspirin ADME","REAC:R-MMU-9749641","false","0.024327516458250906","1.6139022249586463","20","337","5","14711","UGT2B36,ALB,ACSM5,CYP2D22,CYP2E1"
"REAC","Signaling by Retinoic Acid","REAC:R-MMU-5362517","false","0.02575301301693082","1.5891719526392278","32","337","6","14711","ADH1,ALDH8A1,CPT1A,AKR1C6,RXRA,ADH4"
"REAC","Plasma lipoprotein assembly, remodeling, and clearance","REAC:R-MMU-174824","false","0.027324760544518104","1.5634436352208987","62","337","8","14711","HDLBP,ABCA1,ALB,SCARB1,BMP1,LDLR,LIPC,APOB"
"REAC","Chylomicron clearance","REAC:R-MMU-8964026","false","0.03916661899432374","1.4070839167207942","5","337","3","14711","LDLR,LIPC,APOB"
"REAC","Lysine catabolism","REAC:R-MMU-71064","false","0.039380124534298934","1.404722914798375","12","337","4","14711","AADAT,HYKK,PIPOX,SLC25A21"
"WP","Retinol metabolism","WP:WP1259","false","0.000003854750530884499","5.414003723077623","26","337","8","14711","ADH1,SCARB1,ABCG5,ABCG8,RBP4,CYP2E1,RXRA,ADH4"
"WP","Amino acid metabolism","WP:WP662","false","0.00026026290202360174","3.5845877319854664","88","337","11","14711","HMGCS2,ADH1,CTH,ASL,FAH,FTCD,GLUD1,DDC,PCX,GOT1,ADH4"
"WP","Tryptophan metabolism","WP:WP79","false","0.0008978692254705945","3.046786913658264","37","337","7","14711","CAT,ALDH2,AADAT,ACAT1,DDC,HAAO,CYP2E1"
"WP","Complement activation, classical pathway","WP:WP200","false","0.001100830874372647","2.9582793985293128","16","337","5","14711","HC,C8A,C6,C9,C4B"
"WP","Statin pathway","WP:WP1","false","0.002769164106423804","2.5576513062976027","19","337","5","14711","ABCA1,SCARB1,LRP1,LDLR,LIPC"
"WP","One-carbon metabolism and related pathways","WP:WP1770","false","0.0033819629970022066","2.4708311484490015","45","337","7","14711","SARDH,CTH,PEMT,BHMT2,DMGDH,AGXT2,CDO1"
"WP","PPAR signaling pathway","WP:WP2316","false","0.004569965293229484","2.340087098183138","63","337","8","14711","CYP27A1,HMGCS2,SCP2,ACOX2,ACAA1B,CPT1A,FADS2,RXRA"
"WP","Alanine and aspartate metabolism","WP:WP240","false","0.0058651249306402664","2.2317227327198355","12","337","4","14711","ASL,ABAT,PCX,GOT1"
"WP","Fatty acid omega-oxidation","WP:WP33","false","0.01146838980859627","1.940497553879963","6","337","3","14711","ALDH2,CYP2E1,ADH4"
"WP","Nuclear receptors in lipid metabolism and toxicity","WP:WP431","false","0.016538100698033166","1.7815143680438568","27","337","5","14711","ABCD3,ABCA1,ABCG5,CYP2E1,ABCB4"
"WP","Mitochondrial long chain fatty acid beta-oxidation","WP:WP401","false","0.02005437612344538","1.6977908440468061","16","337","4","14711","PECR,SCP2,SLC25A20,CPT1A"
"WP","Folic acid network","WP:WP1273","false","0.0404514097909269","1.3930663379886457","19","337","4","14711","KMO,CAT,FADS2,XDH"
"WP","Selenium micronutrient network","WP:WP1272","false","0.0404514097909269","1.3930663379886457","19","337","4","14711","KMO,CAT,FADS2,XDH"
"WP","Cholesterol metabolism with Bloch and Kandutsch-Russell pathways","WP:WP4346","false","0.04268414901435671","1.36973337260129","49","337","6","14711","CYP27A1,HMGCS2,ABCA1,ACAT1,ELOVL2,FADS2"
"HP","Abnormal enzyme/coenzyme activity","HP:0012379","false","0.00000402903740477223","5.394798700690359","491","337","35","14711","CYP27A1,F5,CAT,HNF4A,SLC2A2,HMGCS2,ABCD3,GNE,ALDH2,ASL,TFR2,AKR1D1,SLCO1B2,GYS2,FAH,FTCD,STAT2,ACOX2,PCCA,SIK3,SLC25A20,G6PC,DMGDH,APOB,PYGL,MTHFD1,SERPINA1C,GALM,ABCG8,HSD17B4,ATP8B1,CPT1A,ABCB4,SLC25A15,XDH"
"HP","Xanthomatosis","HP:0000991","false","0.0000079525320219468","5.099494573471552","27","337","9","14711","CYP27A1,ABCA1,EPHX2,LDLR,LIPC,G6PC,APOB,ABCG5,ABCG8"
"HP","Abnormal circulating lipid concentration","HP:0003119","false","0.000036900934037878735","4.43296264082298","235","337","22","14711","CYP27A1,MCM10,HNF4A,SLC2A2,ABCA1,PEX14,ALB,GYS2,CREB3L3,ACOX2,EPHX2,LDLR,LIPC,SLC25A20,G6PC,APOB,PYGL,ABCG5,ABCG8,HSD17B4,CPT1A,ABCB4"
"HP","Xanthelasma","HP:0001114","false","0.000046569676346861113","4.331896780346433","16","337","7","14711","CYP27A1,ABCA1,EPHX2,LDLR,G6PC,APOB,ABCG8"
"HP","Abnormal urine metabolite level","HP:0033354","false","0.00006845352781185823","4.1646041652108785","448","337","31","14711","FN1,SARDH,HNF4A,SLC2A2,CTH,GNE,KIF1B,ASL,UROC1,SLCO1B2,GYS2,BCKDHA,FAH,FTCD,STAT2,CAR5A,GLUD1,PCCA,ACAT1,BCKDHB,SLC25A20,G6PC,SUGCT,DMGDH,PYGL,CPT1A,SMARCA2,CHUK,SLC2A9,SLC25A15,XDH"
"HP","Premature coronary artery atherosclerosis","HP:0005181","false","0.00007761745052101067","4.11004062651279","17","337","7","14711","CYP27A1,ABCA1,LDLR,LIPC,APOB,ABCG5,ABCG8"
"HP","Nodular changes affecting the eyelids","HP:0010732","false","0.00007761745052101067","4.11004062651279","17","337","7","14711","CYP27A1,ABCA1,EPHX2,LDLR,G6PC,APOB,ABCG8"
"HP","Abnormal circulating carboxylic acid concentration","HP:0004354","false","0.00010250173481863336","3.9892687842103363","270","337","23","14711","SARDH,ABCD3,CTH,EPB41,ASL,AKR1D1,UROC1,SLCO1B2,BCKDHA,FAH,FTCD,IGF1,CAR5A,PCCA,BCKDHB,SLC25A20,SUGCT,DMGDH,MTHFD1,ATP8B1,PCX,ABCB4,SLC25A15"
"HP","Hypoglycemia","HP:0001943","false","0.00011284166248255042","3.94753052406152","209","337","20","14711","HNF4A,SLC2A2,HMGCS2,HSD3B2,PRKAG2,GYS2,BCKDHA,FAH,IGF1,INSR,CAR5A,GLUD1,PCCA,ACAT1,BCKDHB,SLC25A20,G6PC,PYGL,CPT1A,PCX"
"HP","Hyperlipidemia","HP:0003077","false","0.0001430109610250904","3.8446306749105896","103","337","14","14711","MCM10,SLC2A2,ABCA1,ALB,GYS2,CREB3L3,LDLR,LIPC,G6PC,APOB,PYGL,ABCG5,ABCG8,CPT1A"
"HP","Prolonged partial thromboplastin time","HP:0003645","false","0.0003076136159877968","3.511994445146641","29","337","8","14711","F5,ABCD3,GNE,AKR1D1,FAH,F10,F2,KLKB1"
"HP","Angina pectoris","HP:0001681","false","0.0003076136159877968","3.511994445146641","29","337","8","14711","CYP27A1,ABCA1,LDLR,LIPC,APOB,ABCG5,ABCG8,TTR"
"HP","Tendon xanthomatosis","HP:0010874","false","0.00032367252298257993","3.4898941669043158","13","337","6","14711","CYP27A1,EPHX2,LDLR,APOB,ABCG5,ABCG8"
"HP","Elevated hepatic transaminase","HP:0002910","false","0.0003308808534903177","3.480328362680218","288","337","23","14711","F5,HNF4A,SLC2A2,HMGCS2,ABCD3,GNE,ASL,TFR2,AKR1D1,GYS2,FAH,STAT2,ACOX2,SLC25A20,G6PC,APOB,PYGL,SERPINA1C,HSD17B4,ATP8B1,CPT1A,ABCB4,SLC25A15"
"HP","Abnormal blood glucose concentration","HP:0011015","false","0.00046956195929657204","3.3283070939085944","228","337","20","14711","HNF4A,SLC2A2,HMGCS2,HSD3B2,PRKAG2,GYS2,BCKDHA,FAH,IGF1,INSR,CAR5A,GLUD1,PCCA,ACAT1,BCKDHB,SLC25A20,G6PC,PYGL,CPT1A,PCX"
"HP","Coronary artery atherosclerosis","HP:0001677","false","0.000558775026504596","3.252763012174199","42","337","9","14711","CYP27A1,ABCA1,EPHX2,LDLR,LIPC,APOB,MYLK,ABCG5,ABCG8"
"HP","Abnormal systemic blood pressure","HP:0030972","false","0.000559082423740053","3.252524160742029","367","337","26","14711","FN1,F5,SERPING1,HSD3B2,ABCD3,ECE1,KIF1B,PRKAG2,ALB,TRIM28,STAT2,NR3C2,LDLR,ACAT1,SLC25A20,DDC,G6PC,SUGCT,RREB1,APOB,COMT,MYLK,ABCG5,ABCG8,TTR,ABCB4"
"HP","Coma","HP:0001259","false","0.0006045230138828474","3.218587161119046","83","337","12","14711","HNF4A,HMGCS2,ASL,BCKDHA,INSR,GLUD1,PCCA,ACAT1,BCKDHB,SLC25A20,CPT1A,SLC25A15"
"HP","Abnormality of acid-base homeostasis","HP:0004360","false","0.0012983028044074672","2.8866240048034473","359","337","25","14711","CYP27A1,HNF4A,SLC2A2,ASL,GYS2,BCKDHA,FAH,UPB1,STAT2,INSR,NR3C2,CAR5A,PCCA,ACAT1,BCKDHB,G6PC,SUGCT,PYGL,ACAT3,CPT1A,PCX,SLC25A15,SLC25A42,TACO1,SCO2"
"HP","Fasting hypoglycemia","HP:0003162","false","0.0014249595297883388","2.846197469858412","16","337","6","14711","HNF4A,SLC2A2,GYS2,INSR,SLC25A20,G6PC"
"HP","Ketosis","HP:0001946","false","0.0018621462283217483","2.729986218274278","48","337","9","14711","HNF4A,GYS2,BCKDHA,INSR,CAR5A,ACAT1,BCKDHB,SUGCT,PYGL"
"HP","Adult onset","HP:0003581","false","0.0020197548894358283","2.6947013318525985","496","337","30","14711","FN1,CYP27A1,F5,OPTN,SERPING1,HNF4A,SLC2A2,SELENBP2,ADH1,GNE,KIF1B,PRKAG2,ATXN2,ITPR1,INSR,GLUD1,SLC39A14,LIPC,GCGR,ATXN1,SERPINA1C,C9,ABCG8,CDH2,TTR,GBF1,TCF7L2,F2,ABCB4,KLKB1"
"HP","Decreased serum terminal complement component","HP:0033057","false","0.002075964827012146","2.6827800089950355","5","337","4","14711","HC,C8A,C6,C9"
"HP","Precocious atherosclerosis","HP:0004416","false","0.002194365747657967","2.6586909843495876","10","337","5","14711","CYP27A1,LDLR,APOB,ABCG5,ABCG8"
"HP","Complement deficiency","HP:0004431","false","0.0021976057490947468","2.6580502174403984","26","337","7","14711","HC,SERPING1,C8A,MASP2,C6,C9,C4B"
"HP","Abnormal circulating cholesterol concentration","HP:0003107","false","0.003728288137926905","2.428490530900672","98","337","12","14711","CYP27A1,ABCA1,ALB,CREB3L3,EPHX2,LDLR,LIPC,APOB,PYGL,ABCG5,ABCG8,ABCB4"
"HP","Abnormality of lipoprotein cholesterol concentration","HP:0010979","false","0.003768654299544775","2.4238136987631567","52","337","9","14711","ABCA1,ALB,CREB3L3,EPHX2,LDLR,LIPC,APOB,ABCG5,ABCG8"
"HP","Diarrhea","HP:0002014","false","0.004366067961287399","2.3599095084385184","286","337","21","14711","CYP27A1,F5,MCM10,HC,SERPING1,HNF4A,HMGCS2,ECE1,KIF1B,AKR1D1,FAH,NR3C2,ACAT1,DDC,G6PC,SUGCT,C4B,TTR,ATP8B1,CPT1A,ABCB4"
"HP","Abnormality of complement system","HP:0005339","false","0.004914713097319831","2.3085018295892454","29","337","7","14711","HC,SERPING1,C8A,MASP2,C6,C9,C4B"
"HP","Acidosis","HP:0001941","false","0.005594496259506958","2.252239012185762","339","337","23","14711","CYP27A1,HNF4A,SLC2A2,GYS2,BCKDHA,FAH,UPB1,STAT2,INSR,NR3C2,CAR5A,PCCA,ACAT1,BCKDHB,G6PC,SUGCT,PYGL,ACAT3,CPT1A,PCX,SLC25A42,TACO1,SCO2"
"HP","Myocardial steatosis","HP:0006693","false","0.00611516385145838","2.2135919018605854","6","337","4","14711","LDLR,APOB,ABCG5,ABCG8"
"HP","Cerebral artery atherosclerosis","HP:0007201","false","0.00611516385145838","2.2135919018605854","6","337","4","14711","LDLR,APOB,ABCG5,ABCG8"
"HP","Abnormal coronary artery morphology","HP:0006704","false","0.006131376104984078","2.212442042980682","55","337","9","14711","CYP27A1,ABCA1,EPHX2,LDLR,LIPC,APOB,MYLK,ABCG5,ABCG8"
"HP","Abnormal circulating nitrogen compound concentration","HP:0004364","false","0.006307003659835238","2.2001769169937124","140","337","14","14711","HNF4A,SLC2A2,ASL,CAR5A,GLUD1,PCCA,ACAT1,SLC25A20,G6PC,CPT1A,SLC2A9,SLC25A15,SLC25A42,XDH"
"HP","Corneal arcus","HP:0001084","false","0.006640218898570386","2.17781760363285","12","337","5","14711","EPHX2,LDLR,LIPC,APOB,ABCG8"
"HP","Peripheral opacification of the cornea","HP:0008011","false","0.006640218898570386","2.17781760363285","12","337","5","14711","EPHX2,LDLR,LIPC,APOB,ABCG8"
"HP","Hypercholesterolemia","HP:0003124","false","0.007159874706538062","2.1450945775155024","56","337","9","14711","ALB,CREB3L3,LDLR,LIPC,APOB,PYGL,ABCG5,ABCG8,ABCB4"
"HP","Abnormal circulating amino acid concentration","HP:0003112","false","0.008784111232396082","2.056302173427912","144","337","14","14711","SARDH,CTH,ASL,UROC1,BCKDHA,FAH,FTCD,CAR5A,PCCA,BCKDHB,DMGDH,MTHFD1,PCX,SLC25A15"
"HP","Arteriosclerosis","HP:0002634","false","0.009397025843041038","2.027009578776801","73","337","10","14711","CYP27A1,CAT,ABCA1,EPHX2,LDLR,LIPC,APOB,MYLK,ABCG5,ABCG8"
"HP","Azotemia","HP:0002157","false","0.01394341791205635","1.8556307557645675","130","337","13","14711","HNF4A,SLC2A2,ASL,CAR5A,GLUD1,PCCA,ACAT1,SLC25A20,G6PC,CPT1A,SLC2A9,SLC25A15,SLC25A42"
"HP","Coronary artery aneurysm","HP:0030882","false","0.014010623678638435","1.8535425317975633","7","337","4","14711","LDLR,APOB,ABCG5,ABCG8"
"HP","Hyperammonemia","HP:0001987","false","0.01699237140777323","1.7697460079795313","62","337","9","14711","ASL,CAR5A,GLUD1,PCCA,ACAT1,SLC25A20,CPT1A,SLC25A15,SLC25A42"
"HP","Hyperlipoproteinemia","HP:0010980","false","0.022900437113895653","1.6401562279508946","36","337","7","14711","ALB,EPHX2,LDLR,LIPC,APOB,ABCG5,ABCG8"
"HP","Premature arteriosclerosis","HP:0005177","false","0.027514764936711563","1.5604341930881558","8","337","4","14711","LDLR,APOB,ABCG5,ABCG8"
"HP","Abnormal internal carotid artery morphology","HP:3000062","false","0.027514764936711563","1.5604341930881558","8","337","4","14711","LDLR,APOB,ABCG5,ABCG8"
"HP","Atherosclerosis","HP:0002621","false","0.03658921072872927","1.436646958642789","68","337","9","14711","CYP27A1,ABCA1,EPHX2,LDLR,LIPC,APOB,MYLK,ABCG5,ABCG8"
"HP","Arterial stenosis","HP:0100545","false","0.03711860627370785","1.4304083389995512","85","337","10","14711","CYP27A1,ABCA1,KIF1B,EPHX2,LDLR,LIPC,APOB,MYLK,ABCG5,ABCG8"
"HP","Cholelithiasis","HP:0001081","false","0.04638506218106824","1.3336218568766471","70","337","9","14711","CYP27A1,GNE,EPB41,GCGR,RREB1,COMT,ABCG8,ATP8B1,ABCB4"
"HP","Hypotension","HP:0002615","false","0.04638506218106824","1.3336218568766471","70","337","9","14711","SERPING1,HSD3B2,PRKAG2,ALB,NR3C2,ACAT1,SLC25A20,DDC,TTR"
"HP","Renal steatosis","HP:0000799","false","0.04863203459634703","1.3130775606707188","9","337","4","14711","LDLR,APOB,ABCG5,ABCG8"
"HP","Aortic atherosclerotic lesion","HP:0012397","false","0.04863203459634703","1.3130775606707188","9","337","4","14711","LDLR,APOB,ABCG5,ABCG8"
